homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,entropy_0,entropy_45,entropy_90,entropy_135,asm_0,asm_45,asm_90,asm_135,label
0.5416884413163514,0.4955948212657597,0.5191092102014606,0.5006161730786193,210.15753914988778,364.7123102562969,241.99046979865707,397.432863384533,6.103668903803042,8.76483041304445,7.4829977628634685,9.413584973649826,0.34839049645593073,0.34254233933253336,0.3483341707947827,0.3423908136190838,0.9812770806720761,0.9675283741812352,0.9784453792102528,0.9646155678553423,8.62701160419213,8.94063345538411,8.79112023506452,8.925163184831007,0.12137593802080988,0.11733525423540442,0.12133669454328883,0.1172314692507382,Coal
0.17589208001547157,0.14947006763358986,0.17872378968654393,0.16096961581340197,520.1972706935142,890.2470159001849,467.9950782997793,652.3826404215984,15.741073825503442,20.72059817125348,15.14836689038038,17.912030989595085,0.02195076658175331,0.020370227815734537,0.021730001018448433,0.020438166175714402,0.8974236411050441,0.8243369043503473,0.9076868070388866,0.8712795966017474,13.192019717640665,13.446888633673984,13.162426630338318,13.326417313492435,0.0004818361535266179,0.0004149461812649251,0.00047219294426177,0.00041771863662611627,Coal
0.13025109880055988,0.13249820299278894,0.21793489208740713,0.12351215009585867,829.307337807601,794.6838430701354,189.05982102908064,950.4778163145795,20.98635346756178,20.56195666861843,9.855436241610795,22.547452817440476,0.017472622996832554,0.01763717373334856,0.02822136788947877,0.01680702149342291,0.442641727884288,0.4647596735839051,0.8725296003481777,0.359640209131097,12.532273812388274,12.513379781879186,11.741433205820886,12.585030529864882,0.0003052925543894419,0.00031106989730032044,0.0007964456055533033,0.00028247597148037956,Coal
0.5677127164399232,0.5159415723019384,0.6119168280519691,0.5283565665210701,286.3484563758378,463.55889374352506,229.98438478747073,303.1204450250007,6.377539149888072,8.256970406738406,5.473780760626295,6.8739696410071245,0.10717082501490938,0.09692833726434394,0.11694534528643659,0.09894388765517644,0.8691804455835562,0.788896145323596,0.8948878109901737,0.8619613963641373,9.36641419984946,9.663205149483353,9.118985176595379,9.555526983517083,0.011485585734376327,0.009395102564830407,0.013676213784163876,0.009789892904320176,Coal
0.1637869532902607,0.15320875841976306,0.16791595307571913,0.13575889881786612,580.8857718120761,692.2792216566814,541.739910514539,915.0943651186942,17.43753914988841,18.95387595153369,16.796644295302134,22.133417413629964,0.029475119804108184,0.027286682169428287,0.029678446282039406,0.0245594128000792,0.6653497891758255,0.6015269106807233,0.6881652749622662,0.4732653941272493,12.170495062284285,12.263966071283177,12.145526513430891,12.397559568710944,0.0008687826874665306,0.0007445630238153956,0.0008808101737158986,0.0006031647570846941,Coal
0.15628061099614526,0.13623535761632471,0.18132416747625255,0.14925623662038365,1445.4002684563875,2210.0700869330176,946.8079194630818,1630.3436331696855,25.08277404921757,31.286428539254853,20.13722595078341,26.800279266699352,0.020887092628217287,0.018546130267290614,0.024224045867696855,0.02068911586054574,0.810499978302725,0.710227982978291,0.8758777559008741,0.7862252068799467,13.444528686485263,13.635771034269103,13.221679115211975,13.49003941162261,0.000436270638459729,0.0003439589478913131,0.000586804398200281,0.0004280395150910853,Coal
0.32810148061179684,0.2928488916188917,0.3505398432473243,0.2959417419501668,459.12326621924285,563.36480338723,265.8710067114094,601.4481780099945,11.215346756152226,12.804288095130897,8.716465324384746,13.006125850186942,0.047696578391208194,0.04314341550705538,0.05196337829677005,0.04306443315344613,0.8597465249149817,0.8286254938644733,0.9187310233386327,0.817040057380327,11.140217553420557,11.339752689571142,10.934026094326583,11.331843709030466,0.0022749635902286685,0.0018613543016144265,0.0027001926840132325,0.00185454540282763,Coal
0.17803077487436303,0.16020037356888328,0.24562916839502014,0.169147137219993,615.002237136458,811.4108823926803,309.529574944075,739.5185352011162,16.107472035794256,18.43651186883472,10.584250559284017,17.610332867888655,0.012281288315594977,0.011479343216408863,0.0153509950381554,0.011778081222669323,0.9105787266651385,0.8819541950861334,0.9548420085925862,0.892408432981414,13.48020690732888,13.6225927534116,12.976122566713324,13.556735518789692,0.0001508300426907697,0.00013177532068011218,0.0002356530486614717,0.00013872319728779569,Coal
0.41116800982824625,0.38776291314186945,0.48891115301736204,0.3873081954342239,241.57923937359925,336.090941849466,175.1499776286331,349.05783523265023,8.571722595078358,10.200666636638049,6.4907382550334995,10.15120940498187,0.1176958833881756,0.11342102902405313,0.12745602775960305,0.11402174891186227,0.9453968101362146,0.9242493053682033,0.9605530251447235,0.921325251402435,10.933338932754145,11.097192565072563,10.451569439849981,11.079833526194797,0.013852320966523031,0.012864329824875101,0.016245039012256705,0.013000959224919765,Coal
0.34886898890821794,0.3348341040082577,0.40505652465782893,0.317760950422894,413.8986129753929,485.6517724426827,231.80263982102898,651.8699608125646,10.433825503355578,11.430250889599566,7.41570469798642,12.953245349308666,0.06375394623241369,0.059766702052740255,0.06705838851504019,0.05985959249203142,0.955887014795517,0.9481713738306555,0.9751857987390629,0.9304342988210749,11.64469745177221,11.766611203597494,11.267972984492086,11.840266898590588,0.004064565660205495,0.0035720586742610263,0.004496827470234073,0.0035831708133120645,Coal
0.20930413140443402,0.19899000020612606,0.26687554808011615,0.19381272310829148,465.32031319911,560.9619386514086,216.64501118567992,605.3630467096021,13.756107382550221,15.06184406107832,9.134944071588226,15.618800954912096,0.021426208804047615,0.02037114909426886,0.024819272278695122,0.019578795525556147,0.9290238120913787,0.9143638291029046,0.9668592121302777,0.9075865699123562,12.823155059877285,12.902476282669644,12.366624436524981,12.956630425626281,0.0004590824237146475,0.000414983715420931,0.0006159962764440041,0.00038332923423153734,Coal
0.2580617613275679,0.22565695056025958,0.23486750216260757,0.21315323634427805,184.96662192393478,402.6569974325505,297.68076062639756,377.9578847799659,8.124116331096111,11.360569343723336,10.13463087248333,11.676636187559266,0.02034864699187275,0.01879492374874379,0.019433184362451103,0.018064383529895048,0.9596787798785624,0.9121853561964127,0.9349610174002819,0.9175649753145503,12.100653349777986,12.366519263075675,12.286408399651853,12.464622119254281,0.0004140674343998518,0.0003532491587210933,0.00037764865446501404,0.0003263219523151435,Coal
0.16658506475132204,0.15740076316682627,0.1961642339999849,0.1494509091796652,892.9595973154323,1018.1262105310591,549.1352125279628,1186.6183955677702,21.31118568232694,22.872663393540765,16.270872483221563,24.737849646412254,0.03232687737449676,0.030298485347490408,0.0356637023341561,0.02909892141385637,0.7471133584100945,0.7121443672325543,0.8444899814293446,0.6645103621024808,12.849609123567086,12.911945633977599,12.574875507279911,12.997100532198901,0.0010450270007857504,0.000917998214352091,0.001271899664179291,0.0008467472274497888,Coal
0.12287109816705118,0.09869313955428807,0.11772893636977708,0.10604443911708976,1035.0899328859102,1873.1802171073487,1097.004161073821,1518.516688437456,22.561342281879497,30.56772217467643,23.47888143176773,27.694743480023483,0.008887205872429707,0.008110182357508273,0.008776990883461415,0.008373156255104373,0.8535869975764973,0.7346547256013464,0.844998703144816,0.7848847264743435,13.963503058909804,14.19730174389256,14.000694096597204,14.120696562611815,7.898242821894908e-05,6.577505787203845e-05,7.70355689683648e-05,7.010974567239349e-05,Coal
0.3554252094652831,0.3370862322609721,0.4968948599358418,0.33748404281927297,390.70621923937415,454.9271654430008,93.5167785234887,410.1944056574063,9.411633109619595,10.290437367686206,4.360536912751608,9.948741047700587,0.04742080281453799,0.046712952118990236,0.06273116542162253,0.04479011023014545,0.935835667210287,0.925408166450141,0.9846814161850708,0.9327461666263412,11.48195287446398,11.581146925030142,10.599463772131957,11.582204525901854,0.0022487325395752944,0.0021820998956710745,0.003935199115154971,0.00200615397442858,Coal
0.49597621107546674,0.47603996170872787,0.6116989735351994,0.4798397388814847,307.95418344518885,356.8378451421128,87.6473378076062,348.43741272915753,7.556599552572536,8.144633124633978,3.7405816554809155,7.962208909508621,0.1501165043939918,0.1418804028360731,0.17837922885686447,0.1454957574994502,0.9265398874597423,0.9153263915114634,0.9791005883552453,0.9173196403307875,9.076874570764556,9.204508500161404,8.387457232416237,9.174441183674851,0.02253496489147136,0.020130048708926377,0.031819149287569626,0.021169015450338825,Coal
0.3304341657292465,0.312349466339521,0.414068311020737,0.32295144859716063,257.85140939597176,351.95112832755444,121.46071588366786,327.76483041304664,9.275749440715934,10.658123507950117,6.06653243847864,10.3190396828972,0.06920478873718836,0.06568467994137478,0.07969181890652642,0.06668192198080104,0.9335750159718577,0.9096662536668839,0.9687176728314969,0.9158730331293088,11.314709085140892,11.475063469517236,10.79290161502301,11.395783054679397,0.004789302784158872,0.0043144771790008425,0.006350786000630601,0.004446478719053638,Coal
0.16972366432336636,0.14756356785868968,0.19617071070569228,0.1596794972168076,726.6302908277378,987.3483176433389,479.6053691275177,927.8111796765836,17.93668903803156,21.695329039232327,14.578434004474293,20.091707580739513,0.01499989573339669,0.013866922476336694,0.016566263647610352,0.014189729714314028,0.8891438244895152,0.8491354814967892,0.9264018334936704,0.8582306393665232,13.140641026909735,13.326955584716275,12.934655995656817,13.246059445087832,0.0002249968720127722,0.0001922915389647318,0.00027444109124213624,0.00020134842936528645,Coal
0.1938797547172107,0.17811383199661152,0.23308337666102136,0.17892652122022604,797.3074272930637,962.814918246916,442.33382550335756,1058.8843295347021,17.28595078299784,19.522453943515924,12.566219239373629,19.70348182514286,0.021415975462836117,0.02052175334409421,0.023309244334216796,0.020359841875180962,0.8952587840943635,0.8733099921356503,0.9416873026736372,0.8606727191302185,13.033233447626207,13.177417533466649,12.720853431790074,13.168129926138057,0.00045864400502479863,0.000421142360315842,0.0005433208714322177,0.0004145231611823723,Coal
0.3457940468935892,0.28513244082717826,0.3061840922307464,0.2716994047086814,189.26850111856606,269.20751317508683,158.56876957494262,289.0903112472431,7.504026845637439,9.210305842079235,7.469709172259398,9.918832485023241,0.03184134493140835,0.024919476188536828,0.02630638486603409,0.02451842428073445,0.972382033268763,0.9605777827009025,0.9767867646492874,0.9576660802549356,11.813087960259708,12.158929270856467,11.992555121387094,12.260510056117335,0.001013871247040924,0.0006209802935110539,0.0006920258847199074,0.0006011531292101086,Coal
0.2158311031293687,0.2035040006421447,0.24711795220184374,0.18941848823863872,336.00411633109564,416.5830368001471,227.02313199104938,527.5454709247364,11.409395973154329,12.905364623215274,9.245234899328743,14.221926940228034,0.015146752127618476,0.014385233122555576,0.016404023373660977,0.013903634337711256,0.9560848717854792,0.9456447922814718,0.9702684847093624,0.9311686397106196,12.641112935493142,12.77373523601,12.416527428652632,12.881075737221986,0.00022942410001551482,0.00020693493199027004,0.0002690919828436157,0.0001933110477967835,Coal
